Id_Parking,Id_Location,Id_Equipment,TransactionId,TransactionDateStamp,TransactionTimeStamp,TransactionType,TransactionError,TransactionDate,TransactionTime,TicketNumber,Amount,TicketType,CardNumber,SubNumber,PreviousStationAddress,Tariff,RegionCode,Parking,PaymentMethod,IdCashier,IdShift,T2Status,T2RegionCode,T2Parking,T2Date,T2Time,T2Neutral,T2Paid,T2InPark,T2AmountStatus,T2Amount,T2StationAdddress,ValidationIndex,xmlexport,bWithTransExtension,iIdentificationCardType,lActionNumber,sLicencePlateNumber
2,4,1,9600,3/4/2026,12:54:54,20,0,3/4/2026,12:54:47,241068738,0,0,241068738,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,12:54:47,0,0,1,1,0,E24,0,,FALSE,0,1732410,
2,6,1,3568,3/4/2026,12:55:10,33,0,3/4/2026,8:38:18,221027906,675,0,221027906,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,8:38:18,0,0,0,1,675,A22,0,,FALSE,1,476149,
2,6,1,3570,3/4/2026,12:55:14,30,0,3/4/2026,8:38:18,221027906,675,0,221027906,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,8:38:18,0,0,0,0,675,A22,0,,FALSE,1,476149,
2,1,1,2124,3/4/2026,12:58:25,20,0,3/4/2026,12:58:10,221027992,0,0,221027992,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,12:58:10,0,0,1,1,0,E22,0,,FALSE,0,1046273,
2,6,1,3773,3/4/2026,13:32:25,33,0,3/4/2026,7:57:20,221027873,900,0,221027873,0,E22,0,0,30,12,0,0,1,41,30,3/4/2026,7:57:20,0,0,0,1,900,A22,0,,FALSE,1,476161,
2,8,1,9112,3/4/2026,13:32:27,40,0,3/4/2026,8:47:11,221027914,750,0,221027914,0,E22,0,0,30,13,0,0,0,41,30,3/4/2026,13:51:11,0,1,1,0,750,E22,0,,FALSE,1,66969,
2,6,1,3775,3/4/2026,13:32:29,30,0,3/4/2026,7:57:20,221027873,900,0,221027873,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,7:57:20,0,0,0,0,900,A22,0,,FALSE,1,476161,
2,4,1,5833,3/6/2026,19:20:38,20,0,3/6/2026,19:20:30,241069597,0,0,241069597,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:20:30,0,0,1,1,0,E24,0,,FALSE,0,1734116,
2,4,1,5841,3/6/2026,19:20:54,20,0,3/6/2026,19:20:51,241069598,0,0,241069598,0,E0,0,41,32,1,0,0,0,41,32,3/6/2026,19:20:51,0,0,1,0,0,E24,0,,FALSE,2,1734118,
2,4,1,5848,3/6/2026,19:22:15,20,0,3/6/2026,19:22:05,241069599,0,0,241069599,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:22:05,0,0,1,1,0,E24,0,,FALSE,0,1734120,
2,1,1,5475,3/6/2026,19:22:58,20,0,3/6/2026,19:22:49,221028776,0,0,221028776,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:22:49,0,0,1,1,0,E22,0,,FALSE,0,1047066,
2,4,1,5855,3/6/2026,19:23:22,20,0,3/6/2026,19:23:15,241069600,0,0,241069600,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:23:15,0,0,1,1,0,E24,0,,FALSE,0,1734122,
2,4,1,5862,3/6/2026,19:23:53,20,0,3/6/2026,19:23:43,241069601,0,0,241069601,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:23:43,0,0,1,1,0,E24,0,,FALSE,0,1734124,
2,1,1,5479,3/6/2026,19:24:07,20,0,3/6/2026,19:23:56,221028777,0,0,221028777,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:23:56,0,0,1,1,0,E22,0,,FALSE,0,1047067,
2,1,1,5483,3/6/2026,19:24:44,20,0,3/6/2026,19:24:35,221028778,0,0,221028778,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:24:35,0,0,1,1,0,E22,0,,FALSE,0,1047068,
2,1,1,5487,3/6/2026,19:25:20,20,0,3/6/2026,19:25:10,221028779,0,0,221028779,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:25:10,0,0,1,1,0,E22,0,,FALSE,0,1047069,
2,6,1,4681,3/6/2026,19:25:53,33,0,3/6/2026,17:53:58,241069509,300,0,241069509,0,E24,0,0,30,12,0,0,1,41,30,3/6/2026,17:53:58,0,0,0,1,300,A22,0,,FALSE,1,476980,
2,6,1,4683,3/6/2026,19:25:58,30,0,3/6/2026,17:53:58,241069509,300,0,241069509,0,E24,0,0,30,0,0,0,0,41,30,3/6/2026,17:53:58,0,0,0,0,300,A22,0,,FALSE,1,476980,
2,4,1,5869,3/6/2026,19:26:02,20,0,3/6/2026,19:25:53,241069602,0,0,241069602,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:25:53,0,0,1,1,0,E24,0,,FALSE,0,1734126,
2,1,1,5491,3/6/2026,19:26:26,20,0,3/6/2026,19:26:12,221028780,0,0,221028780,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:26:12,0,0,1,1,0,E22,0,,FALSE,0,1047070,
2,4,1,5876,3/6/2026,19:26:26,20,0,3/6/2026,19:26:19,241069603,0,0,241069603,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:26:19,0,0,1,1,0,E24,0,,FALSE,0,1734128,
2,6,1,4699,3/6/2026,19:26:37,33,0,3/6/2026,17:58:33,241069513,225,0,241069513,0,E24,0,0,30,13,0,0,1,41,30,3/6/2026,17:58:33,0,0,0,1,225,A22,0,,FALSE,1,476981,
2,6,1,4701,3/6/2026,19:26:42,30,0,3/6/2026,17:58:33,241069513,225,0,241069513,0,E24,0,0,30,0,0,0,0,41,30,3/6/2026,17:58:33,0,0,0,0,225,A22,0,,FALSE,1,476981,
2,4,1,5883,3/6/2026,19:27:02,20,0,3/6/2026,19:26:54,241069604,0,0,241069604,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:26:54,0,0,1,1,0,E24,0,,FALSE,0,1734130,
2,4,1,5890,3/6/2026,19:27:58,20,0,3/6/2026,19:27:51,241069605,0,0,241069605,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:27:51,0,0,1,1,0,E24,0,,FALSE,0,1734132,
2,6,1,4800,3/6/2026,20:03:16,30,0,3/6/2026,18:13:47,221028725,0,0,221028725,0,E22,1,0,32,0,0,0,0,41,32,3/6/2026,18:13:47,0,0,1,0,0,E22,0,,FALSE,1,476988,
2,1,1,5631,3/6/2026,20:03:32,20,0,3/6/2026,20:03:23,221028814,0,0,221028814,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,20:03:23,0,0,1,1,0,E22,0,,FALSE,0,1047105,
2,7,1,9161,3/6/2026,20:03:55,30,0,3/6/2026,18:26:29,221028733,0,0,221028733,0,E22,1,0,32,0,0,0,0,41,32,3/6/2026,18:26:29,0,0,1,0,0,E22,0,,FALSE,1,256701,
2,32,1,2472,3/6/2026,19:28:05,40,0,3/6/2026,8:05:13,241069316,1725,0,241069316,0,E24,0,0,30,12,0,0,0,41,30,3/6/2026,19:47:13,0,1,1,0,1725,E24,0,,FALSE,1,18652,
2,4,1,5897,3/6/2026,19:28:28,20,0,3/6/2026,19:28:20,241069606,0,0,241069606,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:28:20,0,0,1,1,0,E24,0,,FALSE,0,1734134,
2,4,1,5904,3/6/2026,19:28:47,20,0,3/6/2026,19:28:39,241069607,0,0,241069607,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:28:39,0,0,1,1,0,E24,0,,FALSE,0,1734136,
2,1,1,5495,3/6/2026,19:29:11,20,0,3/6/2026,19:29:00,221028781,0,0,221028781,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:29:00,0,0,1,1,0,E22,0,,FALSE,0,1047071,
2,4,1,5911,3/6/2026,19:29:49,20,0,3/6/2026,19:29:40,241069608,0,0,241069608,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:29:40,0,0,1,1,0,E24,0,,FALSE,0,1734138,
2,1,1,5499,3/6/2026,19:29:59,20,0,3/6/2026,19:29:49,221028782,0,0,221028782,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:29:49,0,0,1,1,0,E22,0,,FALSE,0,1047072,
2,7,1,9113,3/6/2026,19:30:27,30,0,3/6/2026,19:47:13,241069316,0,0,241069316,0,E24,0,0,30,0,0,0,0,41,30,3/6/2026,19:47:13,0,1,1,0,1725,E24,0,,FALSE,1,256696,
2,29,1,2844,3/4/2026,13:32:56,40,0,3/4/2026,11:12:51,241068714,375,0,241068714,0,E24,0,0,30,13,0,0,0,41,30,3/4/2026,13:52:51,0,1,1,0,375,K23,0,,FALSE,1,18376,
2,6,1,3671,3/4/2026,13:13:54,30,0,3/4/2026,8:48:25,221027915,675,0,221027915,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,8:48:25,0,0,0,0,675,A22,0,,FALSE,1,476153,
2,32,1,2062,3/4/2026,13:15:22,40,0,3/4/2026,10:42:33,241068706,450,0,241068706,0,E24,0,0,30,12,0,0,0,41,30,3/4/2026,13:34:33,0,1,1,0,450,E24,0,,FALSE,1,18629,
2,22,1,1854,3/4/2026,13:18:13,33,0,3/4/2026,10:50:26,241068710,375,0,241068710,0,E24,0,0,30,12,0,0,1,41,30,3/4/2026,10:50:26,0,0,0,1,375,A24,0,,FALSE,1,654727,
2,22,1,1856,3/4/2026,13:18:17,30,0,3/4/2026,10:50:26,241068710,375,0,241068710,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,10:50:26,0,0,0,0,375,A24,0,,FALSE,1,654727,
2,6,1,3691,3/4/2026,13:18:23,33,0,3/4/2026,11:54:01,221027982,225,0,221027982,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,11:54:01,0,0,0,1,225,A22,0,,FALSE,1,476155,
2,6,1,3693,3/4/2026,13:18:28,30,0,3/4/2026,11:54:01,221027982,225,0,221027982,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,11:54:01,0,0,0,0,225,A22,0,,FALSE,1,476155,
2,6,1,3700,3/4/2026,13:19:00,30,0,3/4/2026,13:34:33,241068706,0,0,241068706,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,13:34:33,0,1,1,0,450,E24,0,,FALSE,1,476156,
2,5,1,8141,3/4/2026,13:19:28,33,0,3/4/2026,10:16:12,221027954,525,0,221027954,0,E22,0,0,30,12,0,0,1,41,30,3/4/2026,10:16:12,0,0,0,1,525,A21,0,,FALSE,1,229457,
2,5,1,8143,3/4/2026,13:19:33,30,0,3/4/2026,10:16:12,221027954,525,0,221027954,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,10:16:12,0,0,0,0,525,A21,0,,FALSE,1,229457,
2,4,1,9607,3/4/2026,13:19:50,20,0,3/4/2026,13:19:43,241068739,0,0,241068739,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,13:19:43,0,0,1,1,0,E24,0,,FALSE,0,1732412,
2,1,1,2129,3/4/2026,13:20:27,20,0,3/4/2026,13:20:22,221027993,0,0,221027993,0,E0,0,41,30,1,0,0,0,41,30,3/4/2026,13:20:22,0,0,1,0,0,E22,0,,FALSE,2,1046274,
2,8,1,9089,3/4/2026,13:21:02,40,0,3/4/2026,11:27:50,221027972,300,0,221027972,0,E22,0,0,30,13,0,0,0,41,30,3/4/2026,13:40:50,0,1,1,0,300,E22,0,,FALSE,1,66968,
2,1,1,2133,3/4/2026,13:21:44,20,0,3/4/2026,13:21:37,221027994,0,0,221027994,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,13:21:37,0,0,1,1,0,E22,0,,FALSE,0,1046275,
2,6,1,3717,3/4/2026,13:24:11,33,0,3/4/2026,10:46:41,221027963,450,0,221027963,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,10:46:41,0,0,0,1,450,A22,0,,FALSE,1,476157,
2,6,1,3719,3/4/2026,13:24:15,30,0,3/4/2026,10:46:41,221027963,450,0,221027963,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,10:46:41,0,0,0,0,450,A22,0,,FALSE,1,476157,
2,6,1,3724,3/4/2026,13:24:26,31,13,1/1/2000,0:00:00,0,0,0,0,0,E0,0,0,0,1,0,0,1,0,0,1/1/1989,0:00:00,0,0,0,1,0,E0,0,,FALSE,1,476158,
2,6,1,3729,3/4/2026,13:24:41,30,0,3/4/2026,5:12:39,241068628,0,0,241068628,0,E24,5,0,30,1,0,0,0,41,30,3/4/2026,5:12:36,0,0,1,0,0,A22,0,,FALSE,2,476159,
2,5,1,8151,3/4/2026,13:24:48,30,0,3/4/2026,13:40:50,221027972,0,0,221027972,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,13:40:50,0,1,1,0,300,E22,0,,FALSE,1,229458,
2,6,1,3745,3/4/2026,13:25:31,33,0,3/4/2026,10:54:54,221027968,375,0,221027968,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,10:54:54,0,0,0,1,375,A22,0,,FALSE,1,476160,
2,6,1,3747,3/4/2026,13:25:38,30,0,3/4/2026,10:54:54,221027968,375,0,221027968,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,10:54:54,0,0,0,0,375,A22,0,,FALSE,1,476160,
2,5,1,8162,3/4/2026,13:26:59,30,0,3/4/2026,8:05:35,221027878,0,0,221027878,0,E22,0,0,30,1,0,0,0,41,30,3/4/2026,8:05:35,0,0,1,0,0,A21,0,,FALSE,2,229459,
2,5,1,8183,3/4/2026,13:28:24,33,0,3/4/2026,11:24:43,241068717,375,0,241068717,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,11:24:43,0,0,0,1,375,A21,0,,FALSE,1,229460,
2,5,1,8185,3/4/2026,13:28:33,30,0,3/4/2026,11:24:43,241068717,375,0,241068717,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,11:24:43,0,0,0,0,375,A21,0,,FALSE,1,229460,
2,5,1,8193,3/4/2026,13:35:58,30,0,3/4/2026,13:35:51,219999998,0,0,219999998,0,E0,0,0,1,1,0,0,0,41,1,3/4/2026,13:35:51,0,0,1,0,0,A21,0,,FALSE,2,229461,
2,6,1,3816,3/4/2026,13:40:09,33,0,3/4/2026,8:22:55,221027892,825,0,221027892,0,E22,0,0,30,12,0,0,1,41,30,3/4/2026,8:22:55,0,0,0,1,825,A22,0,,FALSE,1,476164,
2,7,1,5566,3/4/2026,13:40:17,30,0,3/4/2026,13:57:22,221027916,0,0,221027916,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,13:57:22,0,1,1,0,750,E22,0,,FALSE,1,256445,
2,6,1,3818,3/4/2026,13:40:18,30,0,3/4/2026,8:22:55,221027892,825,0,221027892,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,8:22:55,0,0,0,0,825,A22,0,,FALSE,1,476164,
2,1,1,5503,3/6/2026,19:30:29,20,0,3/6/2026,19:30:18,221028783,0,0,221028783,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:30:18,0,0,1,1,0,E22,0,,FALSE,0,1047073,
2,4,1,5918,3/6/2026,19:30:50,20,0,3/6/2026,19:30:41,241069609,0,0,241069609,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:30:41,0,0,1,1,0,E24,0,,FALSE,0,1734140,
2,1,1,5507,3/6/2026,19:30:54,20,0,3/6/2026,19:30:45,221028784,0,0,221028784,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:30:45,0,0,1,1,0,E22,0,,FALSE,0,1047074,
2,4,1,5925,3/6/2026,19:31:31,20,0,3/6/2026,19:31:23,241069610,0,0,241069610,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:31:23,0,0,1,1,0,E24,0,,FALSE,0,1734142,
2,4,1,5932,3/6/2026,19:32:43,20,0,3/6/2026,19:32:34,241069611,0,0,241069611,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:32:34,0,0,1,1,0,E24,0,,FALSE,0,1734144,
2,1,1,5511,3/6/2026,19:32:47,20,0,3/6/2026,19:32:38,221028785,0,0,221028785,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:32:38,0,0,1,1,0,E22,0,,FALSE,0,1047075,
2,1,1,5515,3/6/2026,19:33:11,20,0,3/6/2026,19:33:00,221028786,0,0,221028786,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:33:00,0,0,1,1,0,E22,0,,FALSE,0,1047076,
2,4,1,5939,3/6/2026,19:33:26,20,0,3/6/2026,19:33:18,241069612,0,0,241069612,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:33:18,0,0,1,1,0,E24,0,,FALSE,0,1734146,
2,6,1,4718,3/6/2026,19:33:30,33,0,3/6/2026,17:35:42,221028695,300,0,221028695,0,E22,0,0,30,13,0,0,1,41,30,3/6/2026,17:35:42,0,0,0,1,300,A22,0,,FALSE,1,476982,
2,6,1,4720,3/6/2026,19:33:44,30,0,3/6/2026,17:35:42,221028695,300,0,221028695,0,E22,0,0,30,0,0,0,0,41,30,3/6/2026,17:35:42,0,0,0,0,300,A22,0,,FALSE,1,476982,
2,1,1,5522,3/6/2026,19:34:03,20,0,3/6/2026,19:33:53,221028787,0,0,221028787,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:33:53,0,0,1,1,0,E22,0,,FALSE,0,1047078,
2,4,1,5946,3/6/2026,19:34:06,20,0,3/6/2026,19:33:59,241069613,0,0,241069613,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:33:59,0,0,1,1,0,E24,0,,FALSE,0,1734148,
2,9,1,5647,3/6/2026,19:34:13,40,0,3/6/2026,16:13:04,221028653,525,0,221028653,0,E22,0,0,30,13,0,0,0,41,30,3/6/2026,19:53:04,0,1,1,0,525,E22,0,,FALSE,1,114379,
2,1,1,5526,3/6/2026,19:35:26,20,0,3/6/2026,19:35:15,221028788,0,0,221028788,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:35:15,0,0,1,1,0,E22,0,,FALSE,0,1047079,
2,4,1,5953,3/6/2026,19:35:43,20,0,3/6/2026,19:35:36,241069614,0,0,241069614,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:35:36,0,0,1,1,0,E24,0,,FALSE,0,1734150,
2,1,1,5530,3/6/2026,19:36:09,20,0,3/6/2026,19:35:56,221028789,0,0,221028789,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:35:56,0,0,1,1,0,E22,0,,FALSE,0,1047080,
2,4,1,5960,3/6/2026,19:36:12,20,0,3/6/2026,19:36:05,241069615,0,0,241069615,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:36:05,0,0,1,1,0,E24,0,,FALSE,0,1734152,
2,6,1,4729,3/6/2026,19:36:25,30,0,3/6/2026,19:53:04,221028653,0,0,221028653,0,E22,0,0,30,0,0,0,0,41,30,3/6/2026,19:53:04,0,1,1,0,525,E22,0,,FALSE,1,476983,
2,8,1,1126,3/6/2026,19:36:44,40,0,3/6/2026,17:52:36,241069505,300,0,241069505,0,E24,0,0,30,13,0,0,0,41,30,3/6/2026,19:56:36,0,1,1,0,300,E24,0,,FALSE,1,67101,
2,1,1,5534,3/6/2026,19:36:52,20,0,3/6/2026,19:36:39,221028790,0,0,221028790,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:36:39,0,0,1,1,0,E22,0,,FALSE,0,1047081,
2,4,1,5967,3/6/2026,19:37:47,20,0,3/6/2026,19:37:40,241069616,0,0,241069616,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:37:40,0,0,1,1,0,E24,0,,FALSE,0,1734154,
2,4,1,5974,3/6/2026,19:38:23,20,0,3/6/2026,19:38:15,241069617,0,0,241069617,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:38:15,0,0,1,1,0,E24,0,,FALSE,0,1734156,
2,6,1,4744,3/6/2026,19:38:44,33,0,3/6/2026,11:41:56,241069378,1200,0,241069378,0,E24,0,0,30,0,0,0,1,41,30,3/6/2026,11:41:56,0,0,1,1,0,E24,0,,FALSE,1,476984,
2,6,1,4746,3/6/2026,19:38:49,30,0,3/6/2026,11:41:56,241069378,1200,0,241069378,0,E24,0,0,30,0,0,0,0,41,30,3/6/2026,11:41:56,0,0,1,0,0,E24,0,,FALSE,1,476984,
2,4,1,5981,3/6/2026,19:38:59,20,0,3/6/2026,19:38:49,241069618,0,0,241069618,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:38:49,0,0,1,1,0,E24,0,,FALSE,0,1734158,
2,1,1,5538,3/6/2026,19:39:25,20,0,3/6/2026,19:39:15,221028791,0,0,221028791,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:39:15,0,0,1,1,0,E22,0,,FALSE,0,1047082,
2,4,1,5988,3/6/2026,19:39:29,20,0,3/6/2026,19:39:21,241069619,0,0,241069619,0,E0,0,41,32,0,0,0,1,41,32,3/6/2026,19:39:21,0,0,1,1,0,E24,0,,FALSE,0,1734160,
2,7,1,9120,3/6/2026,19:39:39,30,0,3/5/2026,11:47:05,241069052,0,0,241069052,0,E24,0,0,30,1,0,0,0,41,30,3/5/2026,11:47:05,0,0,1,0,0,A23,0,,FALSE,2,256697,
2,6,1,3825,3/4/2026,13:40:48,30,0,3/4/2026,13:53:45,221027897,0,0,221027897,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,13:53:45,0,1,1,0,825,E22,0,,FALSE,1,476165,
2,22,1,1890,3/4/2026,13:41:13,30,0,3/4/2026,13:57:44,241068676,0,0,241068676,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,13:57:44,0,1,1,0,825,E24,0,,FALSE,1,654729,
2,6,1,3832,3/4/2026,13:41:23,30,0,3/4/2026,13:57:53,221027990,0,0,221027990,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,13:57:53,0,1,1,0,150,E22,0,,FALSE,1,476166,
2,8,1,9127,3/4/2026,13:33:54,40,0,3/4/2026,8:26:45,221027897,825,0,221027897,0,E22,0,0,30,13,0,0,0,41,30,3/4/2026,13:53:45,0,1,1,0,825,E22,0,,FALSE,1,66970,
2,4,1,9624,3/4/2026,13:34:28,20,0,3/4/2026,13:34:25,241068740,0,0,241068740,0,E0,0,41,30,1,0,0,0,41,30,3/4/2026,13:34:25,0,0,1,0,0,E24,0,,FALSE,2,1732414,
2,1,1,2147,3/4/2026,13:35:04,20,0,3/4/2026,13:34:59,221027995,0,0,221027995,0,E0,0,41,30,1,0,0,0,41,30,3/4/2026,13:34:59,0,0,1,0,0,E22,0,,FALSE,2,1046276,
2,6,1,3848,3/4/2026,13:42:56,33,0,3/4/2026,8:29:30,241068675,825,0,241068675,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,8:29:30,0,0,0,1,825,A22,0,,FALSE,1,476167,
2,6,1,3850,3/4/2026,13:43:14,30,0,3/4/2026,8:29:30,241068675,825,0,241068675,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,8:29:30,0,0,0,0,825,A22,0,,FALSE,1,476167,
2,1,1,2161,3/4/2026,13:37:02,20,0,3/4/2026,13:36:58,221027996,0,0,221027996,0,E0,0,41,30,1,0,0,0,41,30,3/4/2026,13:36:58,0,0,1,0,0,E22,0,,FALSE,2,1046277,
2,22,1,1880,3/4/2026,13:37:02,30,0,3/4/2026,13:52:51,241068714,0,0,241068714,0,K23,0,0,30,0,0,0,0,41,30,3/4/2026,13:52:51,0,1,1,0,375,K23,0,,FALSE,1,654728,
2,6,1,3793,3/4/2026,13:37:07,31,26,3/4/2026,8:47:00,0,750,0,0,0,K1,0,0,30,0,0,0,1,41,30,3/4/2026,8:47:00,0,0,1,1,750,K1,0,,FALSE,0,476162,
2,8,1,9150,3/4/2026,13:37:43,40,0,3/4/2026,8:33:44,241068676,825,0,241068676,0,E24,0,0,30,13,0,0,0,41,30,3/4/2026,13:57:44,0,1,1,0,825,E24,0,,FALSE,1,66971,
2,6,1,3800,3/4/2026,13:37:53,30,0,3/4/2026,13:51:11,221027914,0,0,221027914,0,E0,0,0,30,0,0,0,0,41,30,3/4/2026,13:51:11,0,0,0,0,0,A22,0,,FALSE,0,476163,
2,9,1,3763,3/4/2026,13:38:05,40,0,3/4/2026,8:49:22,221027916,750,0,221027916,0,E22,0,0,30,13,0,0,0,41,30,3/4/2026,13:57:22,0,1,1,0,750,E22,0,,FALSE,1,114262,
2,1,1,2165,3/4/2026,13:38:08,20,0,3/4/2026,13:37:59,221027997,0,0,221027997,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,13:37:59,0,0,1,1,0,E22,0,,FALSE,0,1046278,
2,8,1,9165,3/4/2026,13:38:25,40,0,3/4/2026,12:52:53,221027990,150,0,221027990,0,E22,0,0,30,13,0,0,0,41,30,3/4/2026,13:57:53,0,1,1,0,150,E22,0,,FALSE,1,66972,
2,9,1,3828,3/4/2026,14:35:50,40,0,3/4/2026,14:16:18,250302934,0,0,250302934,0,E25,0,0,30,0,0,0,0,41,30,3/4/2026,14:55:18,0,1,1,0,0,E25,0,,FALSE,1,114266,
2,1,1,2224,3/4/2026,14:36:20,20,0,3/4/2026,14:36:12,221028006,0,0,221028006,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,14:36:12,0,0,1,1,0,E22,0,,FALSE,0,1046287,
2,6,1,4123,3/4/2026,14:36:30,33,0,3/4/2026,5:54:16,221027850,1350,0,221027850,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,5:54:16,0,0,0,1,1350,A22,0,,FALSE,1,476186,
2,6,1,4125,3/4/2026,14:36:35,30,0,3/4/2026,5:54:16,221027850,1350,0,221027850,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,5:54:16,0,0,0,0,1350,A22,0,,FALSE,1,476186,
2,6,1,4141,3/4/2026,14:37:19,33,0,3/4/2026,9:49:21,241068702,750,0,241068702,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,9:49:21,0,0,0,1,750,A22,0,,FALSE,1,476187,
2,6,1,4143,3/4/2026,14:37:24,30,0,3/4/2026,9:49:21,241068702,750,0,241068702,0,E24,0,0,30,0,0,0,0,41,30,3/4/2026,9:49:21,0,0,0,0,750,A22,0,,FALSE,1,476187,
2,7,1,5684,3/4/2026,14:38:00,30,0,3/4/2026,8:13:57,241068667,0,0,241068667,0,E24,5,0,30,1,0,0,0,41,30,3/4/2026,8:13:53,0,0,1,0,0,A23,0,,FALSE,2,256454,
2,6,1,4159,3/4/2026,14:38:35,33,0,3/4/2026,8:23:16,221027893,975,0,221027893,0,E22,0,0,30,13,0,0,1,41,30,3/4/2026,8:23:16,0,0,0,1,975,A22,0,,FALSE,1,476188,
2,6,1,4161,3/4/2026,14:38:39,30,0,3/4/2026,8:23:16,221027893,975,0,221027893,0,E22,0,0,30,0,0,0,0,41,30,3/4/2026,8:23:16,0,0,0,0,975,A22,0,,FALSE,1,476188,
2,6,1,3857,3/4/2026,13:45:58,30,0,3/4/2026,9:57:31,221027949,0,0,221027949,0,E22,5,0,30,1,0,0,0,41,30,3/4/2026,9:57:26,0,0,1,0,0,A22,0,,FALSE,2,476168,
2,4,1,9640,3/4/2026,13:47:16,20,0,3/4/2026,13:47:08,241068741,0,0,241068741,0,E0,0,41,30,0,0,0,1,41,30,3/4/2026,13:47:08,0,0,1,1,0,E24,0,,FALSE,0,1732416,
2,7,1,5583,3/4/2026,13:47:25,33,0,3/4/2026,7:35:31,241068659,975,0,241068659,0,E24,0,0,30,13,0,0,1,41,30,3/4/2026,7:35:31,0,0,0,1,975,A23,0,,FALSE,1,256446,
